,Unnamed: 0,Unnamed: 0.1,category,filename,label,shard_iid,shard_non_iid,shape
3427,3427,3885,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/085debc4e.png,10,2,3,"(117, 117, 3)"
3428,3428,4219,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/ae69bd33e.png,10,5,3,"(115, 115, 3)"
3429,3429,3964,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/30e7d6783.png,10,9,3,"(124, 124, 3)"
3430,3430,4167,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/91cd35be2.png,10,8,3,"(338, 338, 3)"
3431,3431,4046,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/5b7582e22.png,10,7,3,"(400, 400, 3)"
3432,3432,3955,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/2e03bc81d.png,10,6,3,"(130, 130, 3)"
3433,3433,4114,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/7a07efc0c.png,10,1,3,"(303, 303, 3)"
3434,3434,3993,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/3fb70e8c5.png,10,7,3,"(459, 459, 3)"
3435,3435,3924,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/1ea090972.png,10,5,3,"(380, 380, 3)"
3436,3436,3985,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/3b27d30a3.png,10,1,3,"(161, 161, 3)"
3437,3437,4127,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/81d8fc031.png,10,7,3,"(399, 399, 3)"
3438,3438,3969,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/33fa4d48a.png,10,3,3,"(140, 140, 3)"
3439,3439,4349,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/f60a53bf4.png,10,6,3,"(216, 216, 3)"
3440,3440,4135,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/858547ab8.png,10,2,3,"(334, 334, 3)"
3441,3441,4116,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/7be34ad47.png,10,5,3,"(245, 245, 3)"
3442,3442,3904,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/13b87795c.png,10,7,3,"(152, 152, 3)"
3443,3443,4101,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/75ac0573e.png,10,1,3,"(389, 389, 3)"
3444,3444,4247,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/baff578af.png,10,3,3,"(343, 343, 3)"
3445,3445,4109,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/78757ce29.png,10,4,3,"(495, 495, 3)"
3446,3446,4330,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/ebbadc4c2.png,10,0,3,"(253, 253, 3)"
3447,3447,4334,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/ecf58ad3a.png,10,9,3,"(119, 119, 3)"
3448,3448,4199,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/a1ab74926.png,10,5,3,"(152, 152, 3)"
3449,3449,4335,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/eea92edcc.png,10,3,3,"(162, 162, 3)"
3450,3450,3989,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/3ce10885f.png,10,5,3,"(683, 683, 3)"
3451,3451,3869,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/003402ea0.png,10,3,3,"(350, 350, 3)"
3452,3452,3874,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/01e18fd1a.png,10,8,3,"(392, 392, 3)"
3453,3453,4324,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/e8a99d459.png,10,3,3,"(399, 399, 3)"
3454,3454,4333,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/ece5a62ad.png,10,6,3,"(651, 651, 3)"
3455,3455,4350,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/f67796f86.png,10,0,3,"(270, 270, 3)"
3456,3456,4072,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/6793f76c0.png,10,8,3,"(157, 157, 3)"
3457,3457,3930,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/22429fb19.png,10,5,3,"(233, 233, 3)"
3458,3458,3931,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/23125a26e.png,10,5,3,"(558, 558, 3)"
3459,3459,4340,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/f12648089.png,10,2,3,"(435, 435, 3)"
3460,3460,4321,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/e70d986b6.png,10,7,3,"(470, 470, 3)"
3461,3461,4111,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/79158945e.png,10,8,3,"(485, 485, 3)"
3462,3462,4210,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/a7864d8f3.png,10,5,3,"(471, 471, 3)"
3463,3463,4166,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/91611749b.png,10,8,3,"(217, 217, 3)"
3464,3464,4028,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/4ef7552f4.png,10,9,3,"(253, 253, 3)"
3465,3465,4281,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/cf60b7687.png,10,3,3,"(383, 383, 3)"
3466,3466,4079,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/6c03f3f02.png,10,7,3,"(433, 433, 3)"
3467,3467,3952,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/2d2397456.png,10,2,3,"(453, 453, 3)"
3468,3468,4241,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/b8b6da469.png,10,7,3,"(289, 289, 3)"
3469,3469,3884,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/076b550b6.png,10,0,3,"(416, 416, 3)"
3470,3470,4178,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/98371ada7.png,10,8,3,"(618, 618, 3)"
3471,3471,3873,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/018c28574.png,10,5,3,"(174, 174, 3)"
3472,3472,3940,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/28da4b5c3.png,10,3,3,"(472, 472, 3)"
3473,3473,4106,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/77add63eb.png,10,4,3,"(344, 344, 3)"
3474,3474,4209,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/a6c5ada78.png,10,5,3,"(234, 234, 3)"
3475,3475,3915,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/19f14f508.png,10,1,3,"(702, 702, 3)"
3476,3476,4261,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/c5eba9d04.png,10,9,3,"(242, 242, 3)"
3477,3477,4155,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/8e0da1b17.png,10,9,3,"(113, 113, 3)"
3478,3478,4064,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/655b9fa57.png,10,7,3,"(147, 147, 3)"
3479,3479,3960,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/2fa64903c.png,10,0,3,"(150, 150, 3)"
3480,3480,4326,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/e910500a6.png,10,4,3,"(681, 681, 3)"
3481,3481,4267,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/c97427ee2.png,10,7,3,"(372, 372, 3)"
3482,3482,4220,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/ae9b5d027.png,10,0,3,"(283, 283, 3)"
3483,3483,4348,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/f57d6d212.png,10,5,3,"(151, 151, 3)"
3484,3484,4294,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/d6515ed79.png,10,4,3,"(237, 237, 3)"
3485,3485,4337,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/efbf3750d.png,10,7,3,"(732, 732, 3)"
3486,3486,4048,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/5da2c0d45.png,10,8,3,"(723, 723, 3)"
3487,3487,3897,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/0ff5ac7e1.png,10,3,3,"(366, 366, 3)"
3488,3488,4284,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/d03c0b230.png,10,4,3,"(679, 679, 3)"
3489,3489,4236,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/b53ebbdc8.png,10,4,3,"(434, 434, 3)"
3490,3490,4037,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/525ba66d4.png,10,3,3,"(280, 280, 3)"
3491,3491,4132,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/84b27cfd6.png,10,0,3,"(816, 816, 3)"
3492,3492,3987,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/3c6f4fe90.png,10,2,3,"(157, 157, 3)"
3493,3493,4172,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/939d7da03.png,10,2,3,"(428, 428, 3)"
3494,3494,4238,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/b5785cf1a.png,10,1,3,"(376, 376, 3)"
3495,3495,4293,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/d52d13ac9.png,10,1,3,"(307, 307, 3)"
3496,3496,4232,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/b48d3c6cd.png,10,0,3,"(145, 145, 3)"
3497,3497,3899,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/108976349.png,10,4,3,"(133, 133, 3)"
3498,3498,4194,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/a092428cd.png,10,3,3,"(578, 578, 3)"
3499,3499,4054,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/6118042fe.png,10,0,3,"(460, 460, 3)"
3500,3500,4262,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/c629f1db5.png,10,2,3,"(298, 298, 3)"
3501,3501,4131,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/847ca1669.png,10,8,3,"(510, 510, 3)"
3502,3502,3875,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/0268ecbe2.png,10,8,3,"(135, 135, 3)"
3503,3503,4200,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/a1db4ec9e.png,10,9,3,"(162, 162, 3)"
3504,3504,4299,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/d9f79c9ce.png,10,6,3,"(632, 632, 3)"
3505,3505,4192,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/9fe156262.png,10,8,3,"(141, 141, 3)"
3506,3506,4034,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/51b943178.png,10,6,3,"(420, 420, 3)"
3507,3507,4182,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/9b569f4c2.png,10,5,3,"(165, 165, 3)"
3508,3508,3938,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/27d971fd0.png,10,2,3,"(196, 196, 3)"
3509,3509,4242,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/b94448246.png,10,0,3,"(154, 154, 3)"
3510,3510,4274,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/cb6988242.png,10,6,3,"(458, 458, 3)"
3511,3511,4234,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/b4cf2660d.png,10,7,3,"(198, 198, 3)"
3512,3512,4113,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/79cc9641b.png,10,4,3,"(324, 324, 3)"
3513,3513,4035,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/523dae399.png,10,0,3,"(613, 613, 3)"
3514,3514,4295,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/d6e8dd4ac.png,10,9,3,"(248, 248, 3)"
3515,3515,4329,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/eb8f098fa.png,10,5,3,"(249, 249, 3)"
3516,3516,4066,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/663848c02.png,10,6,3,"(608, 608, 3)"
3517,3517,4307,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/de59a590a.png,10,8,3,"(167, 167, 3)"
3518,3518,4063,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/65311995c.png,10,5,3,"(363, 363, 3)"
3519,3519,3926,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/1f916d537.png,10,1,3,"(384, 384, 3)"
3520,3520,3946,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/2a1966ff8.png,10,3,3,"(278, 278, 3)"
3521,3521,4320,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/e682d2f54.png,10,6,3,"(284, 284, 3)"
3522,3522,4292,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/d50e5c7e4.png,10,2,3,"(435, 435, 3)"
3523,3523,4184,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/9ca3c5573.png,10,7,3,"(162, 162, 3)"
3524,3524,4256,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/c2f642125.png,10,0,3,"(309, 309, 3)"
3525,3525,4029,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/4f0970770.png,10,2,3,"(227, 227, 3)"
3526,3526,4245,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/b9d09d85e.png,10,9,3,"(748, 748, 3)"
3527,3527,4196,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/a11144563.png,10,4,3,"(209, 209, 3)"
3528,3528,4231,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/b20d166dc.png,10,6,3,"(275, 275, 3)"
3529,3529,4148,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/882227162.png,10,8,3,"(151, 151, 3)"
3530,3530,4204,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/a3d92fb5a.png,10,5,3,"(420, 420, 3)"
3531,3531,4125,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/816965c05.png,10,1,3,"(209, 209, 3)"
3532,3532,4107,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/782fcd40d.png,10,8,3,"(199, 199, 3)"
3533,3533,3886,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/0958bdb64.png,10,0,3,"(602, 602, 3)"
3534,3534,4088,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/6f0082a09.png,10,3,3,"(561, 561, 3)"
3535,3535,4098,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/74d9ab3c6.png,10,8,3,"(180, 180, 3)"
3536,3536,4141,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/869c32954.png,10,1,3,"(218, 218, 3)"
3537,3537,4060,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/63ede4ce5.png,10,8,3,"(156, 156, 3)"
3538,3538,3906,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/1476d787e.png,10,3,3,"(590, 590, 3)"
3539,3539,3962,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/3008533bc.png,10,1,3,"(235, 235, 3)"
3540,3540,4290,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/d4887c996.png,10,8,3,"(248, 248, 3)"
3541,3541,4213,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/aa6bc0612.png,10,6,3,"(608, 608, 3)"
3542,3542,4250,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/bf60251b5.png,10,8,3,"(359, 359, 3)"
3543,3543,4006,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/4656b881d.png,10,8,3,"(411, 411, 3)"
3544,3544,3939,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/28277f807.png,10,9,3,"(645, 645, 3)"
3545,3545,4343,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/f2d762192.png,10,8,3,"(458, 458, 3)"
3546,3546,4154,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/8dc954c08.png,10,3,3,"(144, 144, 3)"
3547,3547,4092,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/72243ee0c.png,10,3,3,"(332, 332, 3)"
3548,3548,3978,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/3810c2e11.png,10,0,3,"(152, 152, 3)"
3549,3549,3880,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/05598e057.png,10,4,3,"(148, 148, 3)"
3550,3550,3898,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/10496e1d7.png,10,9,3,"(306, 306, 3)"
3551,3551,4195,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/a0b1ab201.png,10,3,3,"(336, 336, 3)"
3552,3552,4198,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/a17451743.png,10,0,3,"(100, 100, 3)"
3553,3553,4011,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/475f43d71.png,10,7,3,"(625, 625, 3)"
3554,3554,4197,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/a134e87e9.png,10,2,3,"(750, 750, 3)"
3555,3555,4083,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/6c7e1ebc2.png,10,3,3,"(612, 612, 3)"
3556,3556,3888,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/09d34fe5b.png,10,1,3,"(319, 319, 3)"
3557,3557,4123,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/8032a7f05.png,10,6,3,"(369, 369, 3)"
3558,3558,4221,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/aeacc554f.png,10,4,3,"(173, 173, 3)"
3559,3559,4139,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/8674eacd1.png,10,1,3,"(457, 457, 3)"
3560,3560,4026,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/4c8af2ed3.png,10,6,3,"(166, 166, 3)"
3561,3561,4126,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/81bc7934b.png,10,3,3,"(742, 742, 3)"
3562,3562,4203,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/a38a45d9e.png,10,4,3,"(586, 586, 3)"
3563,3563,4268,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/c9fa2e553.png,10,5,3,"(132, 132, 3)"
3564,3564,4278,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/cd47ff628.png,10,0,3,"(209, 209, 3)"
3565,3565,4087,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/6efe11b4b.png,10,8,3,"(198, 198, 3)"
3566,3566,3927,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/21cb65ed2.png,10,5,3,"(168, 168, 3)"
3567,3567,4270,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/cae4dac21.png,10,3,3,"(178, 178, 3)"
3568,3568,4251,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/bfd134e4e.png,10,3,3,"(241, 241, 3)"
3569,3569,4264,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/c7344c2e3.png,10,7,3,"(513, 513, 3)"
3570,3570,4214,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/abf3ee5df.png,10,1,3,"(174, 174, 3)"
3571,3571,3907,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/149f18d8c.png,10,9,3,"(357, 357, 3)"
3572,3572,4023,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/4bc35381d.png,10,7,3,"(209, 209, 3)"
3573,3573,3876,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/027f505f5.png,10,8,3,"(291, 291, 3)"
3574,3574,4073,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/688b5551d.png,10,1,3,"(135, 135, 3)"
3575,3575,4318,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/e54767587.png,10,3,3,"(625, 625, 3)"
3576,3576,4043,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/5a2274460.png,10,7,3,"(534, 534, 3)"
3577,3577,3980,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/3993a9c5c.png,10,8,3,"(145, 145, 3)"
3578,3578,3918,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/1b7110883.png,10,6,3,"(232, 232, 3)"
3579,3579,4068,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/66689513f.png,10,4,3,"(698, 698, 3)"
3580,3580,3986,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/3b3ace0ee.png,10,0,3,"(130, 130, 3)"
3581,3581,3942,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/29926ea63.png,10,4,3,"(530, 530, 3)"
3582,3582,4313,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/e19c8b666.png,10,2,3,"(845, 845, 3)"
3583,3583,4134,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/84e69eaf0.png,10,2,3,"(191, 191, 3)"
3584,3584,4287,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/d21bfbaa7.png,10,5,3,"(398, 398, 3)"
3585,3585,3895,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/0e7f05ec0.png,10,5,3,"(733, 733, 3)"
3586,3586,4323,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/e82c4271a.png,10,7,3,"(465, 465, 3)"
3587,3587,3944,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/29c3df915.png,10,0,3,"(340, 340, 3)"
3588,3588,4322,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/e787fda09.png,10,6,3,"(400, 400, 3)"
3589,3589,4104,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/76b2d6bf8.png,10,0,3,"(718, 718, 3)"
3590,3590,4005,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/464e4863b.png,10,1,3,"(187, 187, 3)"
3591,3591,4128,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/82e3f3c74.png,10,3,3,"(429, 429, 3)"
3592,3592,4129,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/840ca8a36.png,10,8,3,"(198, 198, 3)"
3593,3593,3965,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/317c8d232.png,10,0,3,"(145, 145, 3)"
3594,3594,4163,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/909da3410.png,10,7,3,"(209, 209, 3)"
3595,3595,4309,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/e02e72548.png,10,3,3,"(781, 781, 3)"
3596,3596,4280,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/ceaf23106.png,10,8,3,"(291, 291, 3)"
3597,3597,3974,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/35e257ee6.png,10,0,3,"(123, 123, 3)"
3598,3598,3872,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/00e049fe8.png,10,6,3,"(140, 140, 3)"
3599,3599,3871,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/00d030ea0.png,10,2,3,"(764, 764, 3)"
3600,3600,4276,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/cbe03c877.png,10,4,5,"(177, 177, 3)"
3601,3601,3903,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/13729b12c.png,10,6,5,"(531, 531, 3)"
3602,3602,4108,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/78730a816.png,10,7,5,"(392, 392, 3)"
3603,3603,3972,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/34a7bd232.png,10,9,5,"(306, 306, 3)"
3604,3604,4017,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/49aa0022d.png,10,4,5,"(622, 622, 3)"
3605,3605,3879,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/055922489.png,10,8,5,"(353, 353, 3)"
3606,3606,4297,Small-flowered Cranesbill,train_256x256x3/Small-flowered Cranesbill/d7ecdaabe.png,10,8,5,"(385, 385, 3)"
